"","content","评论时段"
"10185","她为什么不火[惊恐]。被这妞的歌惊艳到了。","早期"
"10186","爱对了人叫运气，爱错了人叫青春…","早期"
"10187","冯睿我喜欢你，但是一想到你是男生，我也是男生，就什么也说不出口了","早期"
"10188","你是真没见过洗澡的时候我擦擦手秒回你信息的样子[皱眉]","早期"
"10189","以前逛街买衣服下馆子点菜我一眼扫过去他总能知道我想要哪个可每次他都只说是巧合分手好久之后同学会又碰上了买刨冰那会我正在看样品刚要点又被他选中了我一直追问他只是笑吃完饭在KTV嘈杂中他坐在对面发来短信说我只是能认出你喜欢的那个眼神因为我在里面住过好几年","早期"
"10190","他只是想起你了不是想你了","早期"
"10191","第一眼就心动的人是不会甘心做朋友的","早期"
"10192","我昨天很爱你，今天不想爱了，但我知道明天醒过来，最爱的人还是你。","早期"
"10193","明明是本场第一啊最惊艳我的这是什么排名啊！！！","早期"
"10194","当你认真谈过一段感情，最后却分手了，后来你会很难再去喜欢别人，你不想花时间也不想去了解。就好比你写一篇文章快写完了，但老师说你字潦草把作业撕了让你重新写一遍。虽然你记得开头和内容但你也懒得写了，因为一篇文章花光了你所有精力，只差一个结尾，你却要从头来过。","早期"
"10195","你没见过我在洗澡时因为你发信息给我，我擦干手秒回的样子；你没见过我在很困的时候依然硬撑着和你说，等你睡了我再睡的样子；你没见过我明明已经哭得泪流满面，却和你说“没事，我很好”的样子；你没见过我因为一句你的关心，我激动得手机都拿不稳的样子；你没见过，所以你不知道珍惜，谢谢你的不珍惜","早期"
"10196","好像是之前喜欢一个人太久了，把所有的力气都用光了，没有信心去喜欢另一个人了。希望你能成长进取，承担责任，得到幸福。失去喜欢人的能力前，我已彻底体验过了喜欢人的感觉。好像失明前，看过极光、彩虹与海洋。","早期"
"10197","和她在一起一年多哭过笑过闹过，最喜欢她穿着刚买的衣服蹦蹦跳跳我面前让我夸她漂亮，喜欢看她受委屈时撅起的小嘴。回忆都是那么美好。我的姑娘要嫁人了从此她不是我的。","2017-2019"
"10198","“相公你真聪明”“娘子最好看”[爱心]","2017-2019"
"10199","大仁哥说:是不是我看过你看过的世界，走过你走过的路，就能离你更近一些。[爱心]","早期"
"10200","又青从少女过渡到熟女时代，骄傲，自信，简单，脆弱，却还是不忘渴望爱情；大仁从少年过渡到青年季节，认真，细腻，专注，温润，仍然等待爱情盛开。美妙的阴差阳错在于你总是忽略身边的他，兜兜转转后却发现只有他才最默契。","早期"
"10201","踮起脚尖，这不是我当年的高考作文题目嘛[大哭]","早期"
"10202","“其实爱情是需要怦然的。”“那你对又青姐怦然的地方是哪里？”大仁顿了顿，像是在思考一个合适的答案。眼里满是宠溺与深情。他缓缓开口：“很多，经常，不胜枚举。”","早期"
"10203","女生们，只是想穿上《红色高跟鞋》，《踮起脚尖爱》一次。","早期"
"10204","我想开个面馆就叫惊鸿一面[口罩]","早期"
"10205","黄龄尾音真是撩人，把风花雪月唱的得酥到骨子里。很适合看古言时听。","早期"
"10206","黄龄媚而不俗，许嵩奇而不异。不得不说许嵩的词曲功夫进步明显，配上黄龄的绝妙细嗓，刚好酿成醉人又清冽的酒。这才是古风啊，不要跟我说那些三句见朱砂，五句生莲花，小节之中必有离殇的歌叫古风(?˙ー˙?)","早期"
"10207","许嵩的歌都太高端，永远不会在KTV点[大哭]","早期"
"10208","黄龄的声音像狐狸精一样～好听[爱心]","早期"
"10209","听这首歌，再想起他在机场接到前妻要结婚时憋着哭的样子。啧啧…一个男人的爱和自由","早期"
"10210","妈蛋，一首歌让大理多了多少游客","早期"
"10211","这货原来的理想是个歌手，他在该片中在机场接到妻子电话的那一段简直演技爆棚啊，绝对实力派，看来男人有才比有貌重要太多，苦逼了我这个无才无貌的","早期"
"10212","买大理特产的时候因为包装不满让当地人多装一些，结果老版瞬间抓了两大把，袋子满的封口都封不上。老版微笑着说：不是袋子不满，而是心不满。一刹那呆若木鸡","早期"
"10213","因为这歌我去大理当义工，确实遇到了想要的爱情，她真的在洱海边。","早期"
"10214","听说步步惊心在日本播的时候，超多人赞这首歌","早期"
"10215","这个剧，八爷完败那一集，八福晋指责若曦的时候，八爷依然护着若曦，那一集彻底看哭了。虽然，四爷党很多，我想说，我是八爷党？大声告诉我，我不是一个人？马尔泰若曦！","早期"
"10216","第一最好不相见，如此便可不相恋。第二最好不相知，如此便可不相思。第三最好不相伴，如此便可不相欠。第四最好不相惜，如此便可不相忆。第五最好不相爱，如此便可不相弃。第六最好不相对，如此便可不相会。第七最好不相误，如此便可不相负。第八最好不相许，如此便可不相续。。。","早期"
"10217","其实步步里最欣赏的是十三爷，喜欢他和若曦兄弟相称、把酒言欢。但最可怜的也是十三爷，爱人死去，幽禁十年[流泪]","早期"
"10218","这是我看过最棒的古装剧每个角色都有自己的灵魂都有值得喜欢的亮点服装和歌也都很赞最后若曦和八爷十三爷诀别的拥抱我真是看一次哭一次也是这部剧让我真正喜欢上了诗诗一晃好几年了我也喜欢了她好几年若曦和四爷大婚敏敏玉檀若兰是伴娘十三和老十是伴郎皇阿玛是证婚人满满的感动","早期"
"10219","我为什么单身？因为人家男生叫女生胆小鬼，我呢？叫人家怂逼?","早期"
"10220","「喜欢看你紧紧皱眉，叫我扮小乌龟是」是什么东西","早期"
"10221","这首歌真的不是在讲直掰弯吗","早期"
"10222","春天不能听这种歌，好想谈恋爱","早期"
"10223","本来听着觉得一切正常的，看了评论，现在听到的都是小乌龟了[撇嘴][撇嘴]","早期"
"10224","看到妹妹在玩植物大战僵尸，把坚果放到最後面，然后在前面放炮手，我强忍住笑问她为什么？她说那个坚果样子笨笨傻傻的，所以我要保护他。突然想想，看似成熟的我们，其实丢掉了很多很多。","早期"
"10225","JJ是最没有争议的全才歌手成绩不是盖的","早期"
"10226","这里是喜欢音乐的朋友们的讨论地方，希望自己注意自己的言辞！做个有素质的音乐发烧友！","早期"
"10227","难道没人注意到最后一句“假装很坚定吗”，前边铺垫那么多以为走出来了，谁知道最后来一句假装很坚定，够狠","早期"
"10228","混蛋！我不会在为你哭了！睫毛膏这么贵","早期"
"10229","如果你结婚的那天新娘不是我，我就会把我们的那些暧昧的聊天记录、短信、电话录音、相片什么的都弄成CD寄给你老婆，然后上面写着：给你一张过去的CD，听一听那时我们的爱情！","早期"
"10230","今晚初恋点了这首说要和我合唱，心里像是被什么重重的弹了一下。记得他在四年前和我说过，下次去KTV要一起唱这首歌，然而还没合唱过，就分手了。今晚他送我回家，在我准备下车的时候，对我说了一句：我们领证吧。我知道他也用这个软件，如果他能看到，我就答应嫁给他了。","早期"
"10231","以前从不听王菲的歌，时间长了才发现是那时太年轻","早期"
"10232","他说他结婚了，是因为家里的催促。她说她结婚了，是因为他有车有房。他说他结婚了，是因为年纪到了。她说她结婚了，是因为家里介绍。他说他结婚了，是因为有了孩子。如果有一天我结婚了，我只希望---那是因为爱情…","早期"
"10233","我后桌是个逗比，问他为什么迟到，他说因为爱情，问他为什么不开心，他说因为爱情，有次问他为什么和另一个男生一样骚，他说，因为爱情，我似乎懂了什么…","早期"
"10234","记得当时初中打架，对面头头手机铃声是这个，刚要动手，“我们都是好孩子~~~”","早期"
"10235","拉着女朋友的手坐在操场上吃零食，大学的广播重复的放着这首歌，我会打球，她会自习，她送水给我喝，10点半我送她会宿舍，从不厌倦，一直到大学毕业。现在的她还是那时的她，不过，在我俩之间更多了一个乖巧的宝贝。改变的是时间，不变的那份情感，结婚时为爱落泪，生命中相信爱可以永远啊","早期"
"10236","想起初三的一个夏天午后窗外一群初二的在合唱王筝的我们都是好孩子那么认真我们边做卷子边笑出了声如今多年已过不知道那些唱歌和欢笑的人过得好不好希望你们都是好孩子最最善良的孩子??","早期"
"10237","都是初中啊，你们想到的都是异性，我却想到的是基友[哀伤]","早期"
"10238","多么希望有一天突然惊醒，发现自己是在小学的一节课上睡着了，现在经历的一切都是一场梦，桌上满是你的口水。你告诉同桌，说做了一个好长好长的梦。同桌骂你白痴，叫你好好听课。你看着窗外的球场，一切都那么熟悉，一切还充满希望。","早期"
"10239","子乔醒悟的时候，美嘉却没有怀孕;一菲承认感情的时候，小贤却和诺澜在一起了;张伟爱情刚起步，却和对方成了对手。有些人就是这样，你准备好了，却已经错过了最好的时机在一起，我以为我必须变得足够好才有资格遇见你，殊不知，遇见你时我才是最好的我。一生有你无可取代三生有幸为爱归来[爱心][爱心]","早期"
"10240","爱4刚出来的时候正好是我和他分手一年的时候当初说好一起看爱4的人早已消失不见了听着如此的旋律心中突然想到爱情里的那些海誓山盟是多么虚无缥缈的东西到头来留下我一个人独自等待爱情或许就是这样所以我只能祝福他以后会在某一段时间里会想起曾经有个傻姑娘如此的爱他","早期"
"10241","胡一菲：圣诞老人，我想许个愿。我要找的男人，要么比我聪明，要么比我强壮，否则，他凭什么征服我。圣诞老人：你已经找到啦。胡一菲：在哪儿？圣诞老人：发了疯的曾小贤，不仅机灵，而且耐打，不就是，你要找的吗？","早期"
"10242","喜欢她从高中到大学，等待终于有了结果，现在我俩已经结婚了。","早期"
"10243","我一直记得韩寒书里的一句话，大概意思是这样的：看似花心的人其实尤其专一，他从每个不同的人身上寻找共同点。一旦发现对的，便会抛弃一切。[爱心]","早期"
"10244","曾经喜欢我的男生明天要结婚了，挂了电话，居然眼泪哗哗的，不管怎么样，祝他幸福。","早期"
"10245","你结婚的时候也请寄一张请帖给我吧，我见过你所有的样子，还想看看你最后不属于我的样子","早期"
"10246","在高中开始喜欢一个男生，对我歪歪腻腻的也不知道到底是不是也喜欢我，后来阴差阳错的合租在一起，每天都是我做饭，我洗碗，他的衣服是我洗，也是我收，我对他很好。他失业那天我做了一大桌好吃的，大醉一场后他女朋友第二天帮他搬了家。这首歌写的很像我。现在想说憋了八年的话，我是gay，我喜欢你","早期"
"10247","开始已经写好，一见如故，结局已经写好，花开两朵，各自灿烂","早期"
"10248","难道只有我一个用网易又没故事的人吗?","早期"
"10249","突然听到这首歌，手边的一切都停止了，忘了冲咖啡看书，忘了收拾手边乱糟糟的回家的行李，就是坐在这里，一开始听到这首歌还是初中时代，那个时候班里几乎所有人都会唱，用小小的MP3拽着耳机线推着单车回家，还在为那个时光喜欢的男孩失落流泪。现在大学了，时光过去了，我们也回不去了。","早期"
"10250","我觉得非主流代表的不是一个群体，而是一个年龄段。","早期"
"10251","我只记得那时还是5元30兆流量?还用不完?","早期"
"10252","这样真的好么？云音乐总是从曲库里把过去那些回忆中的歌曲给翻出来，唉！听着听着，以为回得去[钟情]","早期"
"10253","小时候，把一片口香糖掰成两块儿，很舍不得吃。那时候就天真的想，等到我长大了，有钱了，就一口气嚼一包！一定特别甜！今天突然想到了儿时这个梦想，就买了一包，当我把口香糖一片片塞进嘴里的时候。我的眼泪夺眶而出。。我哽咽着大口的嚼着。。心里却满是的酸涩，我想，这时光一点也不甜。。","早期"
"10254","这是李宇春最好听的歌，[大哭]","早期"
"10255","“TMD地球外还有个你”[吐舌]","早期"
"10256","我不太懂，为什么女人就一定要结婚啊？为什么女人一定要有绯闻啊？作为歌手以绯闻的形式进入大家的视线是什么好事吗？？[呆]她事业有成，幸福快乐，洁身自好，进入娱乐圈这么多年依旧“零绯闻”，确实堪称奇女子。这么优秀的女孩子，不需要您为她终身大事费心呀！","早期"
"10257","李宇春词曲创作歌曲《下个路口见》，清新明快的曲风，朗朗上口的旋律，配上李宇春温柔又不造作的嗓音，似乎一切都是恰到好处。这首词曲皆优的歌曲，让我们看到了一个优秀的创作歌手李宇春。专辑推出仅四个月，彩铃下载量就达到800余万次。并拿下“年度最高销量内地女歌手”的桂冠。","早期"
"10258","原来词和曲是自己创作的","早期"
"10259","这封面看了真想三鞠躬","早期"
"10260","袁华，自带BGM的男人","早期"
"10261","做作业突然听到这首歌，顿时无睡意了，老衲还可再刷两套题！","早期"
"10262","“我好懊恼我突然就变成了一个爱哭鼻子的傻瓜没有一点三好学生优秀团干部的样子·····”","早期"
"10263","这封面，吓得我急忙百度他挂了没→_→","早期"
"10264","不小心也成老歌了[哀伤]我曾经真的以为刘惜君会大红的凭她的实力在娱乐圈绝对不止今天的地位[哀伤]可惜命运这种事情谁说得清楚呢还是祝福她好了","早期"
"10265","薛之谦和刘惜君让我认识到一点?签错公司?再有实力都会被埋没??","早期"
"10266","“'我很难过'怎么翻译？""“I'mfine.”","早期"
"10267","最爱的女歌手—刘惜君。没有之一。虽然比她红比她唱功好的人大有人在，但六年前不经意一瞥的快女中，一眼相中了她，然后义无反顾的爱了6年，这是我唯一看过的一届快女也是我发誓最后一次看快女。这首歌绝对算是我高中的成名曲，大概是和她神似，后来大家都叫我谢惜君。我爱你，不管你红不红，我就爱你","早期"
"10268","高三与我的前桌，也是我的女朋友被家长拆散，后无意中听到这首歌，单曲循环到高中毕业，魔怔了，年轻的心灵承受了最痛苦的打击，最美好的、最单纯的爱情还没爱够就戛然而止了。回忆总是美好的大学一直还想着她毕业去临近她的城市工作是的，现在她在我的被窝里...是的，故事里永远都有爱...","早期"
"10269","靠着这首歌，初三的我鱼跃龙门进入全市数一数二的重点高中。高二寒假的最后一天，这首歌再一次唤醒了沉睡的我，2016，剑指复旦！！！","早期"
"10270","企业年会必备洗脑旋律[惊恐][流泪][流泪]","早期"
"10271","洗脑啊，安利完美无极限二手房中介化妆品等行业业务员每天都听啊","早期"
"10272","毁了一首歌的最好方法就是把它设为起床闹铃[呲牙]","早期"
"10273","还过几个小时就要考研了，虽然说我没选择走这条路，但祝考研的童鞋们挤过通往这条路的独木桥，并在这条路上越走越远。不管最终结果如何，请相信我们一路走来，彼岸灯明，此岸花开。fighting","早期"
"10274","偶然发现，我家狗狗在我出门的时候会打掉座机的话筒，然后乱按，后来我把数字拆掉，用胶带粘起来只留重播键，设置免提，重播过去就是我的手机号码，座机现在基本上就是一个摆设，但是我没有停掉，因为每次我在外面的时候，看到来电显示自己家里的号码，接通后它在那头嗷呜嗷呜叫，我就知道它想我了","早期"
"10275","只有我一个觉得live比cd好听的吗？","早期"
"10276","果实本该在秋天成熟，盛夏的果实也注定苦涩，年轻的喜欢因单纯而美好却也因太单纯而难以承受生活里种种考验[心碎]","早期"
"10277","莫文蔚是个很特别的女人，就像星爷一样[憨笑]","早期"
"10278","许多年前，我有过这样一个手机，它只能存储200条短信，里面装的是满满的回忆，每当存满了，都要精挑细选的删掉一些，留住她的，当时真的好想要一个能存500条短信的手机，而如今，我有了一个可以无限量存储短信的手机，但却再也找不到那个能和我聊200条短信的人。","早期"
"10279","下雨天了怎么办？我好想你，不敢打给你，怕你被雷劈？[流泪]","早期"
"10280","周杰伦晴天，莫文蔚阴天，孙燕姿雨天，南拳妈妈下雨天","早期"
"10281","下午无聊我把它改成了：怎样的鱼，怎样的盐。怎样的锅能让米更香粘...","早期"
"10282","一开始我以为以为南拳妈妈是一个会打咏春的南方妇女","早期"
"10283","听这首歌，总是不自觉的想起喜欢的女生跟我说:""我怕打雷，所以以后打雷了你能不能打电话陪我聊聊天？""我笑着说好，后来却没能履行自己的承诺，现在已经好久没有联系，那个我喜欢的她，我好后悔我对她做的那些事情，我好想她…","早期"
"10284","2012初三那年和好友蒋思涵一起在中考前创作了这首歌我们都很庆幸自己在初中时光里收获了最好的友情也发自内心觉得这些人都是一辈子的朋友无法被替代的人交付给彼此的都是最真挚最赤裸的情感那时候这首歌只是给所有同学的礼物一起听着唱着只希望时间能慢点再慢点离别能晚点再晚点到来","2017-2019"
"10285","初三党，就要毕业了，有点后悔这三年没有抓紧时间，没有和班上同学真正相处过，我们班全年段最差，我觉得独一无二，没有规定俗称，班主任也很民主，我们活的很开心，同学个性也很鲜明，这首歌的歌手是我们这里的一中学生，再过不到半年我也许也会踏上这所学校啊，真想重新回到初一再活一遍。","早期"
"10286","高中那段岁月，一生难忘。虽然没有轰轰烈烈的校园爱情，没有叼炸天的成绩，没有多少傲人的成果。但是我在高中收获了可以铭记一生的朋友，但是我参加了我喜欢的社团，但是我做了我喜欢的事，但是我考进了我想要的大学。但是，我来自福州一中。","早期"
"10287","作为全校知名的学渣在最后一天上课时没有睡觉没有逃课出去和同学做操（3年没有做过一次）认真的看着老师看着同学，自己坐在最后一排窗户边吹着夏天的风听歌。最后一节课直接走上讲台拿过老师讲课用的麦带着同学唱那些年，老师没有阻拦。放学同学走后我自己上交了班门钥匙然后锁门，再见青春。","早期"
"10288","这个班级很傲娇什么课都不发言","早期"
"10289","这前奏，一声兄弟抱一下差点就脱口而出了","早期"
"10290","总嚷着要找个对象，却从不主动勾搭。没喜欢的人，也懒得接受别人的追求。倒也不是那么“宁缺毋滥”，却还是不肯委屈将就。有时感觉单身挺好的，又常常羡慕别人成双入对。这才是很多人单身狗的日常吧。","早期"
"10291","不要因为寂寞爱错人，更不要因为爱错人而寂寞一生，尝试信任才能得到幸福。缘分是本书，翻的不经意会错过，读的太认真会泪流。","早期"
"10292","我以为我能逗你笑你就会喜欢我，可是我却输给了让你哭的人","早期"
"10293","从特别关心到取消，从聊天置顶到取消，从单独分组到大众分组，从都是你的名字的地方到删除，从互相关注的软件到取关，从哪里都是你的东西到清空，后来我的生活里再也没有出现你，想哭又哭不出来，想笑也笑不出，每天还要装作若无其事。即使心里有万般不舍，也明白这辈子只能陪你走到这了。","早期"
"10294","一个男人只有足够强大，他的温柔才值钱。","早期"
"10295","晚上要少熬夜，躺在床上也不要来回刷手机。胃不好就少吃辣少喝冷饮，受了委屈就哭出来学会珍惜身边的人，如果还没有人牵你的手，自己要照顾好自己。","早期"
"10296","听着这首歌在飞机上度过了远离祖国，远离爸妈，远离亲人朋友的第一晚，愿自己不忘初心，给未来一个强大的自己","早期"
"10297","不要去追一匹马用追马的时间种草待到春暖花开时就会有一批骏马任你挑选不要去刻意巴结一个人用暂时没有朋友的时间去提升自己的能力待到时机成熟时就会有一批的朋友与你行所以丰富自己比取悦他人更有力量种下梧桐树引得凤凰来你若盛开蝴蝶自来你若精彩天自安排","早期"
"10298","来来来，干了这碗鸡汤。","早期"
"10299","有多少第一次听这首歌是小时候看的《都是天使惹的祸》[吐舌]","早期"
"10300","任泉和李小璐的电视剧，能看过的现在最小也给20+了","早期"
"10301","中学时，我们在阶梯教室上大课，老师说谁能唱首歌，我班一女生，唱了这个，当时全都震惊了，就和原唱一样牛。后来我们成了铁子，去了同一所高中，就这样15年过去了，还是会想起她，我最好的朋友","早期"
"10302","金海心的唱腔真是又独特又美好","早期"
"10303","为什么这歌现在听起来依旧那么好听","早期"
"10304","人的出场顺序太重要，陪你喝醉的人注定没有办法送你回家。。。","早期"
"10305","人世间的相逢无非两种，或是相见恨晚，或是追悔莫及","早期"
"10306","以前听歌只是单纯的觉得好听而已，现在听歌听的更多的是感触~！","早期"
"10307","还君明珠双泪垂，恨不相逢未嫁时。","早期"
"10308","君生我未生，我生君已老。君恨我生迟，我恨君生早。君生我未生，我生君已老。恨不生同时，日日与君好。我生君未生，君生我已老。我离君天涯，君隔我海角。我生君未生，君生我已老。化蝶去寻花，夜夜栖芳草。","早期"
"10309","其实我打了很多字但是我没有发出来","早期"
"10310","高中时迟到必须罚唱一首歌，为了唱这首歌给那个女孩听，我故意迟到过[大哭][大哭]","早期"
"10311","高中的化学老师，长得很帅很可爱的男老师，平时幽默又高冷，元旦的时候，害羞地唱了这首歌，唱到一半还忘词了…后来老师中风，消息很突然，我们才知道老师家里很不容易，我们每个人都录了鼓励的视频。后来老师康复，从低年级又重新做起老师。从此听到这首歌就会想起那个我们都爱的老师，祝老师幸福。","早期"
"10312","你还记得我们一起坐公交车吗？车上除了司机只有我们两个人，快到终点站时司机播放这首歌。我在想司机是不是故意的？[可爱]如今各奔天涯，曾经你说，只要你一个电话，我就会飞奔而来，如今你生活美满。我只能呵呵了[流泪][流泪][流泪]别赞，他看不到","早期"
"10313","音乐老师教我们唱这首歌时跟我们说，她上大学的时候有一个男生每天都在校园广播给她点这首歌，那个男生现在是她孩子的爸爸[爱心]","早期"
"10314","女朋友16年第一天安静的走了，车祸。我们大学恋爱了四年，15年5月10日毕业季我向她求婚，9月赴美去加州大学读研，我曾以为自己此生无憾了，但老天就不让我们好过。她妈妈告诉我她昏迷前的最后几句话：妈，我以后要给毛毛（我的小名）生三个宝宝，名字我都想好了。你说，怎么才能让毛毛忘了我。","早期"
"10315","事实上，机场比婚礼现场见证了更多真挚的接吻，医院的墙壁比教堂聆听了更多的祷告","早期"
"10316","这首歌是林俊杰收到一封歌迷来信，里面说了自己的恋人出车祸去世了，然后这首歌就是站在去世恋人的角度，请告诉她，我不爱她，因为无法再爱","早期"
"10317","和初恋分开多年，在一个温暖的午后偶遇在同一城市得公交车上，我在她身后，多坐了十七站","早期"
"10318","说不定本该要下车的她也陪你多坐了十几站","早期"
"10319","火了烂了大街的歌就等一等再听，你看现在大街上不是没有了吗，但这首歌还在这里，你也还在听","早期"
"10320","那肯定了，一旦传唱开来还让人怎么装逼","早期"
"10321","大二的时候一个女孩子主动追我其实我对她并没有那么强烈的感觉一天她让我去舞房正巧那时舞房没有人她平静的把手机连在了音响上然后放起了这首歌然后她用jazz跳完了这首歌她跳起来的那一刻我就知道我已经深深喜欢上她了静静的看她跳完她红扑扑的脸仰着问我跳的好嘛我说当我女朋友吧。","早期"
"10322","“你存在我婶婶的脑海里。。。。。”“你问没问叔他同意不？！”","早期"
"10323","确实感觉没火更有感觉，那时只有我一个人哼这首歌，后来满大街唱的时候我都唱不出口了。。。","早期"
"10324","高中时穷啊，同桌非常喜欢这首歌，那时mp3刚开始流行，她家里有钱给买了一个，但是她住校没法下载，让我给她下，我家穷，家里没电脑，但是我为了面子还是说好，攒了一星期省了2元去网吧给她下，但是不会下啊，折腾了半天，最后网管过来说不能下，现在还记得当时我的心里的感觉。哎...","早期"
"10325","高三复读那年，和女友断了联系，那天中午饭时学校广播放的这首歌，让我一整个下午都没心读书，现在她已是我孩子的妈[可爱]","早期"
"10326","我妈不识字，喜欢听这首歌但不知道歌名，我一首一首的试，她一首一首的听。最后终于找到了","早期"
"10327","缺月挂疏桐，漏断人初静，谁见幽人独往来，缥缈孤鸿影。惊起却回头，有恨无人省。拣尽寒枝不肯栖。寂寞沙洲冷。","早期"
"10328","上初中那会这歌火的，转眼过去10年，10年让我这个从前懵懂的小屁孩到了谈婚论嫁的年龄，10年前想要的东西慢慢都实现了，却也背负了更大的压力，继续努力！！","早期"
"10329","“我想把这首歌送给所有在爱里说过谎也彷徨过后悔过但是还是想继续爱下去的人”张碧晨说的这段话戳死我了…[流泪]","早期"
"10330","其实人的出场顺序真的很重要，陪你喝醉的人注定没法送你回家。","早期"
"10331","2012.06.12-2016.06.12，虽然是四年的时间，但好像过了一辈子，我还是会每天翻你的微博，看到你凌晨赞的微博还是会心疼你晚睡，依旧会好奇你没有听什么歌，但是会退出登陆小心翼翼的和你听一样的歌，我会关心你的所有所有，但是我尽我所能不让你知道，我可以忘记你，不怪缘浅情深，只道彼此珍重。","早期"
"10332","句句说不爱句句都有爱","早期"
"10333","像是一个失恋的人倔强的假洒脱","早期"
"10334","记得那个mv里是在公交车上的，导致后来每次晚上坐公交都会YY有这样的一个女生在喜欢我[呆]","早期"
"10335","我喜欢的那女生的空间背景音乐是这首歌。分开两年多了，有时去她空间看看，然后删掉访问记录。","早期"
"10336","就没人想起《乌龙闯情关》吗[大哭]","早期"
"10337","那抄在硬皮记事本里的歌词，记载着多少人的小学时光啊[流泪]","早期"
"10338","妻原本很漂亮，却被一场大火毁了容，我从不带她外出，妻也无怨言。这天我对她说：老同学聚会，一起去吧。妻欣喜若狂在镜子前左照右照：“穿这行吗？”“好看！”妻笑了。我和妻来到饭店，她说：“你先进去，我去趟洗手间。过了一会儿，我收到妻的短信：“我回家了，今天是我最开心的一天。","2017-2019"
"10339","我爸的拿手情歌，可惜我爸唱的发音不标准：怎么忍心怪你放了错，是我给你自由个了呵！","早期"
"10340","过火唱的好备胎备到老","早期"
"10341","一哥们外遇，他老婆早知道，要离婚。之前我也劝过多次。。那天他两口子喊上我去唱歌，我这哥们就跟我说话，不理他老婆。他老婆一个人唱歌。。过了半小时左右我才反应来他老婆一直在循环唱这一首过火。。我哥们泪流满面。。后来，很幸福[可爱]","早期"
"10342","26了，还没经历一场轰轰烈烈的恋爱，青葱岁月就这样离我渐行渐远[生病]","早期"
"10343","16岁时候对着自己喜欢的姑娘清唱过火，她从了我。26岁对着自己心仪的姑娘清唱过火，她说你怎么这么娘炮，从此不再搭理我[大哭]","早期"
"10344","这是我兄弟最喜欢的歌，每次去ktv他必点，现在他不在了，葬礼那天我一直都在单曲循环，走好，想我们了就来梦中，我们一直等你","早期"
"10345","不知道有木有和我一样的90后爱上了挪威的森林","早期"
"10346","37岁的我端坐在波音747客机上。庞大的机体穿过厚重的夹雨云层，俯身向汉堡机场降落。11月砭人肌肤的冷雨，将大地涂得一片阴沉。使得身披雨衣的地勤工、呆然垂向地面的候机楼上的旗，以及BMW广告板等一切的一切，看上去竟同佛兰德派抑郁画的背景一般。罢了罢了，又是德国，我想。—村上春树挪威的森林","早期"
"10347","不吹不黑，我普通话说的不比伍佰差，我是胡建人[呲牙]","早期"
"10348","如果你看到一个男人在ktv点伍佰的歌，请你仁慈，静静的听他唱完这首歌。","早期"
"10349","2012年11月11日，华中科技大学文华学院男生王文瑾，向他心仪的女生送出了一封他用212天时间写的16万字情书。这封情书的内容包括散文、诗歌等多种文体，内容主要是回忆两人在一起做的事或借景抒怀。他将其装订成册并取名《我不愿让你一个人》。女孩十分感动，然后拒绝了他。","早期"
"10350","嘘，别说话，我只想安静的做个备胎。[皱眉]","早期"
"10351","为什么喜欢的人总是喜欢着别人[哀伤]","早期"
"10352","想起大一那一年军训，班上有个女孩失恋了，我们全部人跟着她一起唱了这首歌，事过境迁","早期"
"10353","18年了表白总被拒绝的我开始喜欢男的了[呆]","早期"
"10354","竟然没有人知道这是天才第一步雀氏纸尿裤的广告音乐","早期"
"10355","单身狗眼里的这首歌叫《坐在巷口的那对狗男女》[口罩]","早期"
"10356","<四大撩妹技巧>1.女生永远抵抗不了彻夜陪她聊天的人.2.她问你在吗?你回个(嗯？)一定要带个问号效果极佳.撩妹与无形.3.其实女孩子都喜欢正经带点不正经.但这种不正经还不影响正经的那种.4最后.根据以上三条撩我.谢谢.","2017-2019"
"10357","乍一听有种现已加入肯德基豪华午餐感觉。。","早期"
"10358","操→_→一个人久了，连煮个汤圆都要把两个粘在一起的分开","2017-2019"
"10359","我是一名气胸患者，我要告诉你们，会呼吸的痛只有我们才真正的体会的到！你们都是假的，假的，假的！！！","早期"
"10360","在一起四年，因为蛮大的误会分了。后来朋友聚一起唱K，几乎是含着泪唱了这首歌，他当时没什么反应，后来我实在是招架不住借口去了厕所，哭完一出来就看他靠着墙侧头看我，没力气的我低头刚准备走过他身边，他一下把我拉进怀里吻了我，边吻边哭。复合后好像更幸福了，珍惜。[爱心]","早期"
"10361","妈妈，明天就要高考了，在天堂的你是否能看到我，我会努力的，让你看到满意的答案的，在这里想告诉你，谢谢你这辈子为我做的一切，我会永远铭记在心的，。","早期"
"10362","我并没有特别舍不得你，只是分开时选错了方向，你顺水行舟，我逆流而上，远远看去，就好像我追你追的好慢。","早期"
"10363","国足是会呼吸的痛，你总说时间还很多，可我等了四年又四年…真的心好累…","早期"
"10364","决定在朋友婚礼上献唱这首歌","早期"
"10365","这首歌是我还在实习时神经外科监护室一个90后刚结婚不久的妈妈因为生小孩时颅内血管爆裂下手术后一直昏迷没有醒来她老公将这首歌放进播放器让我们每天都循环放给她听可是就算昏迷每次一放这首歌她都会流眼泪。希望爱情的力量可以让她醒来。","早期"
"10366","送给前女友。分开快两年了，有整整一年半没有任何联系了，猜你应该结婚了吧。祝你幸福。","早期"
